capital,university,venture,enterprise,accelerator,procurement_before,timedelta,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service
35000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
4000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0,0,0,0,0,1
688000.0,0.0,0.0,0.0,0.0,1334000.0,0.0,1175999.0,0,0,0,1,0,0
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
24000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,0,1
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,150000.0,0,0,0,0,0,1
30000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2000.0,0.0,0.0,0.0,1.0,0.0,1004.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
40000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
35000.0,0.0,1.0,0.0,0.0,59450.0,0.0,42100.0,0,0,0,0,1,0
24000.0,0.0,0.0,0.0,0.0,7000.0,0.0,16500.0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,700.0,0.0,0,0,0,0,0,1
31000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
30000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
11000.0,0.0,0.0,0.0,1.0,0.0,913.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
500.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
20000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
13000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,0,0,0,0,0,1
2000.0,0.0,0.0,1.0,1.0,0.0,394.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
30000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,1,0,0
500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000.0,0.0,0.0,1.0,1.0,0.0,316.0,0.0,0,0,0,0,1,0
41000.0,0.0,0.0,1.0,1.0,0.0,588.0,0.0,0,0,0,0,1,0
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,1,0,0
5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2000.0,0.0,1.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,1.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
20000.0,0.0,1.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
120000.0,0.0,0.0,1.0,0.0,120000.0,0.0,0.0,0,1,0,0,0,0
9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,1.0,51900.0,944.0,0.0,0,0,0,0,1,0
23000.0,0.0,0.0,1.0,0.0,23000.0,0.0,0.0,0,0,0,0,0,1
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,1,0,0
9550.0,0.0,0.0,1.0,0.0,9550.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2050.0,0.0,1.0,0.0,0.0,2050.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,0,1
12000.0,0.0,0.0,1.0,0.0,12000.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1440.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
12000.0,0.0,0.0,1.0,0.0,212000.0,0.0,0.0,0,0,0,1,0,0
4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,1.0,30000.0,1227.0,1600007.0,0,0,0,0,1,0
5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7000.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
100.0,0.0,0.0,0.0,0.0,210600.0,0.0,270000.0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,518.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,110000.0,0.0,1617977.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,1.0,0.0,0.0,3000.0,0.0,2000.0,0,0,0,0,1,0
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,0,1
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,87.0,0.0,0,1,0,0,0,0
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,1.0,0.0,226.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
500.0,0.0,1.0,0.0,0.0,31000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
8000.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,365.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3600.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000.0,0.0,0.0,1.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
100.0,0.0,0.0,1.0,1.0,100.0,157.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,55.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,20000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,261000.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,1400.0,0.0,1,0,0,0,0,0
500.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
15000.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
8500.0,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10000.0,0.0,0.0,1.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,9900.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,1.0,0.0,0.0,150000.0,0.0,0.0,0,0,0,0,0,1
500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,0.0,1.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
300000.0,0.0,1.0,0.0,0.0,300000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,1.0,0.0,456.0,3846.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,616.0,0.0,0,0,0,1,0,0
1500.0,0.0,1.0,0.0,0.0,1500.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0,0,0,1,0,0
8880.0,0.0,0.0,0.0,0.0,8880.0,0.0,0.0,0,0,0,0,1,0
2000.0,0.0,0.0,0.0,0.0,2850.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,10000.0,0.0,0.0,0,0,0,1,0,0
10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2500.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
8000.0,0.0,0.0,1.0,0.0,8000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5010.0,0.0,0.0,1.0,0.0,5010.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,0,0,0,0,1,0
9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
