capital,university,venture,enterprise,accelerator,procurement_before,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service,lgbm_pred
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4343551039819753
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.2447121123258751
224000.0,0.0,0.0,1.0,0.0,447000.0,0.0,1,0,0,0,0,0,0.27669428456746487
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
51000.0,0.0,0.0,1.0,0.0,0.0,50000.0,0,0,0,0,1,0,0.21374687956790295
,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.10502666257520672
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.17989871207735036
97000.0,0.0,0.0,0.0,0.0,97000.0,0.0,0,0,0,0,0,1,0.06104535306639848
12000.0,1.0,1.0,0.0,0.0,0.0,5000.0,0,0,0,0,1,0,0.19845364724424844
30000.0,0.0,0.0,1.0,0.0,20500.0,39960.0,0,0,0,0,1,0,0.33790559679074655
29000.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.6940550624933839
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.28925830472053476
50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0,1,0,0,0,0,0.108900476096955
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.4161282969342018
125000.0,0.0,0.0,1.0,1.0,1000.0,130000.0,0,0,0,0,1,0,0.8875157760263797
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
66000.0,0.0,1.0,0.0,1.0,108990.0,0.0,1,0,0,0,0,0,0.5127692588080712
117000.0,0.0,1.0,0.0,0.0,55125.0,183978.0,0,0,0,0,1,0,0.3161045384382196
100000.0,0.0,0.0,1.0,0.0,10000.0,12500.0,0,1,0,0,0,0,0.6341885752753029
51000.0,1.0,0.0,1.0,0.0,20000.0,99000.0,0,0,0,1,0,0,0.2078414911834085
274000.0,0.0,0.0,1.0,1.0,145970.0,808680.0,0,0,0,0,0,1,0.25938148735015304
280000.0,0.0,1.0,0.0,0.0,80000.0,400000.0,0,0,0,0,0,1,0.1840880894038276
300000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0,0,1,0,0,0,0.20863446043277917
59000.0,0.0,0.0,0.0,0.0,59000.0,0.0,0,0,0,0,0,1,0.108900476096955
13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.27203716892954166
104000.0,0.0,1.0,0.0,0.0,193500.0,88637.0,0,1,0,0,0,0,0.3337194729066038
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.05566801886001347
36000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.600922246689189
,0.0,0.0,0.0,0.0,100000.0,0.0,1,0,0,0,0,0,0.10967810631008097
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3056270117840126
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.09987445888380239
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.20583544849369015
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3056270117840126
5000.0,1.0,0.0,0.0,0.0,5000.0,0.0,1,0,0,0,0,0,0.26644718647302706
,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.3532705529651747
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,1,0,0.4319236019260518
,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.4842566591488244
2000.0,0.0,0.0,1.0,0.0,2086.0,0.0,0,0,0,0,0,1,0.4648566631443258
25000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.6940550624933839
,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.23246029618417177
35000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.5714364302473149
4000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.23996031399648735
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.1293767411499097
,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.5772978356839239
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10925605530443132
9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,0,0,1,0.06110533736834609
688000.0,0.0,0.0,0.0,0.0,1334000.0,1175999.0,0,0,0,1,0,0,0.1676800053879461
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.19393874364062702
3000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.7388373996107737
24000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.5341962039081469
1000.0,0.0,0.0,1.0,0.0,1000.0,150000.0,0,0,0,0,0,1,0.5619984920072213
30000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4379165354786509
2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.7950047818279591
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.7477679317802963
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3231732939146261
30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.39181594795478025
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3136356075897886
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.3056270117840126
40000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.5292866321633715
5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.13359653176370243
35000.0,0.0,1.0,0.0,0.0,59450.0,42100.0,0,0,0,0,1,0,0.2463336048640936
24000.0,0.0,0.0,0.0,0.0,7000.0,16500.0,0,1,0,0,0,0,0.3911711419949402
,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
31000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.6073428696582744
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.28925830472053476
30000.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.6292630511716946
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.4842566591488244
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3054906877619318
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
11000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.5364772690963856
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3054906877619318
500.0,0.0,0.0,1.0,0.0,500.0,0.0,0,0,0,0,1,0,0.7047913557591586
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.13359653176370243
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.17589992628882287
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
20000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.4386203232889919
5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.13359653176370243
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3136356075897886
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.25706207581847607
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
13000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.5318227585549467
2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.8936562818311332
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
30000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.50970475074427
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,1,0,0,0.4806470100391086
500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48273685818144774
2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.8936562818311332
41000.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.6142523121264339
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.05863618557345466
,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.4654112541524204
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.28925830472053476
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.1293767411499097
4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12986182229840867
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.19393874364062702
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,1,0,0,0.5441270172756102
5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.14256626569497152
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
2000.0,0.0,1.0,0.0,0.0,2000.0,0.0,0,0,0,0,1,0,0.8152296027227852
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
3000.0,0.0,1.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.5508652140536987
20000.0,0.0,1.0,0.0,0.0,20000.0,0.0,0,0,0,0,1,0,0.3406741999356784
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5504019729361074
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48773880015733995
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.10502666257520672
120000.0,0.0,0.0,1.0,0.0,120000.0,0.0,0,1,0,0,0,0,0.3957785323593277
9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0,1,0,0,0,0,0.06110533736834609
,0.0,1.0,0.0,1.0,51900.0,0.0,0,0,0,0,1,0,0.775342941963704
23000.0,0.0,0.0,1.0,0.0,23000.0,0.0,0,0,0,0,0,1,0.542382676830903
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,1,0,0,0.5441270172756102
9550.0,0.0,0.0,1.0,0.0,9550.0,0.0,0,0,0,0,0,1,0.21282213881709042
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.5116653909974058
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.20926342252432326
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.09987445888380239
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
2050.0,0.0,1.0,0.0,0.0,2050.0,0.0,0,0,0,0,1,0,0.579732907570719
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,1,0,0.6969753207152914
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.4180652351437775
12000.0,0.0,0.0,1.0,0.0,12000.0,0.0,0,1,0,0,0,0,0.6467805558685458
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
1440.0,0.0,0.0,0.0,0.0,1440.0,0.0,0,0,0,0,1,0,0.5958835497582308
,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.20926342252432326
,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.6048967318948164
,1.0,0.0,0.0,0.0,30000.0,0.0,0,0,0,0,0,1,0.3163308477373276
,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.4889087022430575
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48773880015733995
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48773880015733995
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
12000.0,0.0,0.0,1.0,0.0,212000.0,0.0,0,0,0,1,0,0,0.25822784689455985
4000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0,0,0,0,0,1,0.05212520783563743
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.09987445888380239
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
,1.0,0.0,1.0,1.0,30000.0,1600007.0,0,0,0,0,1,0,0.5480909561281428
5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.14256626569497152
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
7000.0,0.0,0.0,0.0,0.0,7000.0,0.0,0,0,0,0,1,0,0.3167886789646453
1000.0,0.0,1.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.7736190526081763
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
100.0,0.0,0.0,0.0,0.0,210600.0,270000.0,0,0,0,1,0,0,0.4666987142430396
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,1500.0,0.0,0,0,0,0,1,0,0.491889213676247
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.3420038227318491
,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.10502666257520672
,0.0,1.0,0.0,0.0,110000.0,1617977.0,0,0,0,0,1,0,0.7063862943600742
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
3000.0,0.0,1.0,0.0,0.0,3000.0,2000.0,0,0,0,0,1,0,0.6244679836320877
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.760804513662885
1000.0,0.0,1.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.8377045090934567
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.4180652351437775
,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.10502666257520672
,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.4842566591488244
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.09987445888380239
,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.6603243483222551
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
500.0,0.0,1.0,0.0,0.0,31000.0,0.0,0,0,0,0,1,0,0.8137947302851173
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
8000.0,0.0,1.0,0.0,0.0,8000.0,0.0,0,0,0,0,0,1,0.20555362201259617
,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
3600.0,0.0,0.0,0.0,0.0,3600.0,0.0,0,0,0,0,1,0,0.25368750556252684
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.45666507919103705
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
3000.0,0.0,0.0,1.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.41180599155974595
100.0,0.0,0.0,1.0,1.0,100.0,0.0,1,0,0,0,0,0,0.753155040633515
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.44103413147935205
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,1.0,0.0,20000.0,0.0,0,0,0,0,1,0,0.4333326690710871
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.6635152109154063
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.2447121123258751
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.5360584404940407
,0.0,1.0,0.0,0.0,0.0,261000.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.45666507919103705
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48773880015733995
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.5360584404940407
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.25019712817598383
500.0,0.0,0.0,1.0,0.0,500.0,0.0,1,0,0,0,0,0,0.6149074242829184
,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.25019712817598383
1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1,0,0,0,0,0,0.4180652351437775
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
500.0,0.0,0.0,0.0,0.0,500.0,0.0,0,1,0,0,0,0,0.47318991738846095
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
15000.0,0.0,1.0,0.0,0.0,16000.0,0.0,0,0,0,0,1,0,0.44152681142195827
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0,1,0,0,0,0,0.5619984920072213
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.2547546417887509
8500.0,0.0,0.0,0.0,0.0,8500.0,0.0,0,0,0,0,1,0,0.2239034324914701
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.10502666257520672
10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,0,0,0,0,0,0.12905266224961687
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
10000.0,0.0,0.0,1.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.5673510159923407
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,1.0,0.0,9900.0,0.0,1,0,0,0,0,0,0.29029987463163587
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
10000.0,0.0,1.0,0.0,0.0,150000.0,0.0,0,0,0,0,0,1,0.2846948347773867
500.0,0.0,0.0,0.0,0.0,500.0,0.0,0,0,0,0,1,0,0.5979160373014382
1000.0,0.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.5619984920072213
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4842566591488244
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.2547546417887509
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.12562312214717983
